time,ax,ay,az,atotal
8.64005708694458,-1.13,0.17,0.42,1.21
8.650223016738892,-1.06,0.35,0.86,1.4
8.661191940307617,-1.05,0.38,0.91,1.44
8.669463157653809,-1.05,0.27,1.02,1.48
8.679715156555176,-0.97,0.29,1.23,1.59
8.689794063568115,-0.95,0.26,1.2,1.55
8.700252056121826,-1.02,0.29,1.14,1.55
8.712165117263794,-1.01,0.45,1.28,1.69
8.719395160675049,-1.03,0.54,1.31,1.75
8.72939920425415,-1.02,0.59,1.22,1.69
8.7396821975708,-1.03,0.67,1.13,1.66
8.750030994415283,-1.08,0.61,1.1,1.65
8.762420177459717,-1.22,0.45,1.11,1.7
8.76905608177185,-1.29,0.26,1.21,1.78
8.779520988464355,-1.43,0.07,1.26,1.9
8.78945016860962,-1.49,-0.05,1.15,1.88
8.799997091293335,-1.5,-0.18,0.94,1.77
8.811325073242188,-1.47,-0.19,0.84,1.7
8.81900405883789,-1.35,-0.08,0.84,1.59
8.82918906211853,-1.31,0.06,0.81,1.54
8.839404106140137,-1.41,0.15,0.66,1.56
8.849829196929932,-1.58,0.16,0.6,1.69
8.861084938049316,-1.83,0.13,0.57,1.92
8.86885690689087,-1.91,0.0,0.46,1.96
8.879183053970337,-1.99,-0.19,0.38,2.03
8.889144897460938,-2.08,-0.32,0.24,2.11
8.899566173553467,-2.1,-0.36,0.09,2.13
8.911773204803467,-2.08,-0.3,-0.03,2.1
8.918752193450928,-2.06,-0.28,-0.1,2.08
8.928786039352417,-1.99,-0.26,-0.2,2.01
8.93892502784729,-1.87,-0.26,-0.28,1.9
8.949392080307007,-1.8,-0.3,-0.34,1.85
8.96096420288086,-1.75,-0.33,-0.32,1.8
8.96845006942749,-1.73,-0.3,-0.25,1.77
8.97879695892334,-1.78,-0.27,-0.17,1.8
8.989413022994995,-1.82,-0.28,-0.09,1.84
8.999214172363281,-1.79,-0.45,-0.2,1.85
9.011341094970703,-1.8,-0.66,-0.35,1.94
9.018420219421387,-1.7,-0.82,-0.45,1.94
9.028594017028809,-1.51,-0.91,-0.48,1.82
9.039100170135498,-1.41,-0.84,-0.52,1.72
9.048587083816528,-1.33,-0.72,-0.68,1.65
9.06016206741333,-1.14,-0.64,-0.84,1.55
9.068466186523438,-0.99,-0.58,-0.95,1.48
9.078489065170288,-1.01,-0.45,-0.76,1.34
9.08866024017334,-1.05,-0.26,-0.62,1.24
9.098917961120605,-0.94,-0.18,-0.55,1.1
9.110679149627686,-0.72,-0.26,-0.5,0.91
9.118432998657227,-0.6,-0.39,-0.61,0.94
9.12814998626709,-0.7,-0.41,-0.64,1.03
9.138544082641602,-0.78,-0.38,-0.9,1.25
9.148186206817627,-0.77,-0.42,-1.19,1.47
9.158524990081787,-0.68,-0.48,-1.35,1.58
9.168323040008545,-0.53,-0.4,-1.45,1.59
9.177717208862305,-0.41,-0.32,-1.35,1.44
9.188352108001709,-0.36,-0.17,-1.01,1.08
9.198117017745972,-0.28,0.09,-0.74,0.79
9.207950115203857,-0.13,0.26,-0.72,0.77
9.218345165252686,0.01,0.26,-0.88,0.91
9.227546215057373,0.12,0.2,-1.04,1.06
9.238222122192383,0.24,0.18,-1.05,1.09
9.247855186462402,0.38,0.2,-1.02,1.1
9.258084058761597,0.51,0.3,-0.99,1.15
9.26852011680603,0.63,0.39,-0.93,1.18
9.277924060821533,0.82,0.44,-0.87,1.27
9.288067102432251,0.94,0.49,-0.79,1.32
9.297893047332764,1.02,0.51,-0.69,1.33
9.308748245239258,1.18,0.5,-0.63,1.42
9.318943977355957,1.36,0.43,-0.56,1.53
9.327751159667969,1.54,0.32,-0.47,1.64
9.338064193725586,1.71,0.23,-0.39,1.76
9.348084926605225,1.85,0.22,-0.29,1.88
9.359102249145508,1.96,0.27,-0.2,1.98
9.368199110031128,2.08,0.32,-0.25,2.11
9.377173900604248,2.22,0.24,-0.27,2.24
9.38739013671875,2.31,0.1,-0.06,2.31
9.397586107254028,2.33,0.06,0.21,2.34
9.40850305557251,2.3,0.06,0.35,2.32
9.418785095214844,2.26,0.09,0.38,2.29
9.42735505104065,2.27,0.08,0.36,2.29
9.437832117080688,2.26,0.0,0.28,2.27
9.44781494140625,2.25,-0.07,0.32,2.27
9.460590124130249,2.21,-0.16,0.33,2.24
9.469322204589844,2.17,-0.17,0.42,2.21
9.477338075637817,2.14,-0.11,0.49,2.19
9.487597942352295,2.14,-0.02,0.56,2.21
9.497791051864624,2.15,0.08,0.61,2.23
9.51174807548523,2.07,0.12,0.6,2.15
9.516775131225586,1.95,0.15,0.51,2.02
9.52721905708313,1.84,0.13,0.39,1.88
9.537431240081787,1.76,0.09,0.29,1.78
9.547673225402832,1.63,0.07,0.26,1.65
9.559181213378906,1.5,0.12,0.21,1.51
9.56662106513977,1.4,0.16,0.15,1.41
9.57720422744751,1.33,0.18,0.19,1.35
9.58733320236206,1.28,0.21,0.24,1.31
9.597472190856934,1.2,0.28,0.21,1.25
9.608942985534668,1.19,0.29,0.2,1.24
9.616616249084473,1.11,0.25,0.18,1.15
9.626856088638306,1.04,0.22,0.11,1.06
9.637022972106934,0.96,0.19,0.05,0.97
9.647036075592041,0.9,0.2,0.05,0.92
9.659777164459229,0.83,0.23,0.06,0.86
9.66615605354309,0.72,0.22,0.06,0.75
9.676854133605957,0.61,0.23,0.05,0.65
9.68696403503418,0.54,0.19,0.06,0.57
9.697220087051392,0.52,0.16,0.05,0.54
9.709763050079346,0.42,0.15,0.03,0.44
9.716379165649414,0.3,0.2,0.03,0.36
9.72642207145691,0.21,0.19,0.03,0.28
9.737289905548096,0.17,0.19,0.07,0.26
9.746982097625732,0.14,0.21,0.08,0.26
9.758302211761475,0.13,0.19,0.08,0.24
9.766037940979004,0.12,0.16,0.07,0.21
9.776613235473633,0.1,0.11,0.09,0.17
9.786675930023193,0.05,0.08,0.05,0.1
9.796864032745361,-0.03,0.07,0.02,0.07
9.808257102966309,-0.1,0.01,0.03,0.1
9.81597089767456,-0.21,-0.01,0.05,0.21
9.826438903808594,-0.3,0.06,0.01,0.3
9.836380958557129,-0.36,0.06,-0.02,0.36
9.846405029296875,-0.36,0.08,-0.06,0.37
9.857930183410645,-0.35,0.09,-0.1,0.37
9.865780115127563,-0.32,0.07,-0.13,0.35
9.876310110092163,-0.28,0.06,-0.1,0.3
9.88623309135437,-0.3,0.07,-0.06,0.31
9.896192073822021,-0.3,0.12,-0.06,0.32
9.90868616104126,-0.33,0.17,-0.05,0.37
9.91581106185913,-0.33,0.15,-0.04,0.36
9.926114082336426,-0.36,0.12,-0.01,0.37
9.936007022857666,-0.39,0.1,-0.01,0.4
9.946001052856445,-0.39,0.07,-0.09,0.4
9.957088947296143,-0.39,0.02,-0.12,0.4
9.965260982513428,-0.38,0.02,-0.07,0.38
9.976006031036377,-0.4,0.07,-0.05,0.4
9.985986232757568,-0.4,0.06,-0.08,0.41
9.996356010437012,-0.41,0.03,-0.11,0.42
10.007068157196045,-0.4,-0.01,-0.12,0.41
10.015294075012207,-0.42,-0.01,-0.06,0.42
10.025836944580078,-0.44,0.04,-0.05,0.44
10.036200046539307,-0.39,0.03,-0.06,0.39
10.045567989349365,-0.35,0.01,-0.06,0.35
10.056809902191162,-0.34,0.03,-0.04,0.34
10.065001964569092,-0.28,-0.02,-0.1,0.29
10.075757026672363,-0.27,-0.04,-0.13,0.3
10.086030960083008,-0.25,-0.06,-0.14,0.29
10.095418930053711,-0.28,-0.04,-0.12,0.3
10.107632160186768,-0.33,-0.07,-0.13,0.36
10.114841938018799,-0.33,-0.08,-0.15,0.37
10.125346183776855,-0.31,-0.13,-0.13,0.36
10.136783123016357,-0.3,-0.15,-0.12,0.35
10.145305156707764,-0.28,-0.2,-0.16,0.37
10.157677173614502,-0.24,-0.26,-0.15,0.38
10.165290117263794,-0.23,-0.3,-0.12,0.39
10.175487041473389,-0.21,-0.34,-0.1,0.41
10.185673236846924,-0.18,-0.41,-0.1,0.45
10.195250988006592,-0.16,-0.44,-0.06,0.47
10.207793235778809,-0.15,-0.53,-0.03,0.55
10.214465141296387,-0.15,-0.64,-0.08,0.66
10.225149154663086,-0.12,-0.73,-0.07,0.74
10.236361980438232,-0.12,-0.83,-0.03,0.83
10.245233058929443,-0.16,-0.89,-0.03,0.9
10.256494045257568,-0.18,-0.95,0.02,0.96
10.264384031295776,-0.22,-1.02,0.0,1.04
10.275212049484253,-0.26,-1.1,-0.04,1.13
10.286133050918579,-0.29,-1.19,-0.03,1.22
10.295094013214111,-0.29,-1.21,-0.01,1.24
10.308617115020752,-0.25,-1.18,-0.02,1.2
10.314284086227417,-0.17,-1.18,-0.04,1.19
10.324932098388672,-0.13,-1.21,-0.1,1.22
10.336685180664062,-0.11,-1.29,-0.15,1.3
10.34448504447937,-0.11,-1.33,-0.16,1.34
10.35829496383667,-0.13,-1.33,-0.19,1.34
10.364327907562256,-0.13,-1.33,-0.23,1.35
10.374774932861328,-0.1,-1.38,-0.26,1.4
10.38633108139038,-0.05,-1.47,-0.26,1.49
10.395158052444458,0.0,-1.54,-0.2,1.55
10.407496929168701,0.0,-1.54,-0.12,1.54
10.414133071899414,-0.09,-1.59,-0.09,1.59
10.424564123153687,-0.19,-1.7,-0.13,1.71
10.436140060424805,-0.24,-1.81,-0.15,1.83
10.444955110549927,-0.25,-1.9,-0.16,1.92
10.45763611793518,-0.29,-1.96,-0.18,1.98
10.463808059692383,-0.33,-2.06,-0.14,2.09
10.474462032318115,-0.28,-2.09,-0.08,2.11
10.486479043960571,-0.19,-2.1,0.0,2.1
10.49422311782837,-0.22,-2.11,0.08,2.12
10.50741195678711,-0.36,-2.18,0.07,2.21
10.513747215270996,-0.5,-2.37,0.12,2.42
10.52428913116455,-0.51,-2.46,0.41,2.54
10.53649091720581,-0.45,-2.44,0.45,2.52
10.544686079025269,-0.29,-2.45,0.27,2.48
10.556437015533447,-0.12,-2.65,0.02,2.65
10.563573122024536,-0.14,-2.89,-0.24,2.9
10.574224948883057,-0.15,-3.04,-0.53,3.08
10.584137916564941,-0.12,-3.13,-0.71,3.21
10.594090938568115,-0.08,-3.12,-0.76,3.21
10.608272075653076,-0.09,-2.97,-0.86,3.09
10.61397123336792,-0.17,-2.76,-0.96,2.92
10.623914241790771,-0.2,-2.42,-0.88,2.58
10.633963108062744,-0.09,-2.04,-0.44,2.08
10.643778085708618,0.12,-1.65,0.04,1.65
10.65790319442749,0.24,-1.24,0.27,1.29
10.663727045059204,0.2,-0.89,0.33,0.97
10.673839092254639,0.18,-0.56,0.29,0.65
10.684235095977783,0.17,-0.17,0.19,0.3
10.694361209869385,0.2,0.26,0.17,0.36
10.706524133682251,0.4,0.7,0.38,0.89
10.713212013244629,0.46,1.07,0.59,1.3
10.7235689163208,0.29,1.37,0.7,1.56
10.733578205108643,0.08,1.55,0.82,1.75
10.743511199951172,-0.08,1.66,0.67,1.79
10.758538246154785,-0.03,1.74,0.1,1.74
10.763469219207764,0.11,1.7,-0.33,1.73
10.773608207702637,0.31,1.65,-0.41,1.72
10.783416032791138,0.44,1.62,-0.6,1.78
10.793517112731934,0.47,1.58,-0.68,1.78
10.80738115310669,0.44,1.62,-0.59,1.77
10.81284213066101,0.33,1.76,-0.41,1.83
10.822891235351562,0.29,2.01,-0.31,2.05
10.833354949951172,0.31,2.29,-0.21,2.32
10.843183040618896,0.28,2.35,0.03,2.36
10.857464075088501,0.16,2.35,0.31,2.37
10.86266803741455,0.01,2.43,0.41,2.46
10.873300075531006,-0.05,2.61,0.46,2.65
10.883063077926636,-0.07,2.7,0.52,2.75
10.893192052841187,-0.03,2.57,0.49,2.61
10.907945156097412,0.02,2.35,0.37,2.37
10.91304612159729,-0.05,2.16,0.27,2.17
10.923043251037598,-0.08,2.1,0.08,2.1
10.933515071868896,-0.21,2.18,-0.1,2.19
10.94348406791687,-0.22,2.36,-0.2,2.37
10.959414958953857,-0.23,2.54,-0.15,2.55
10.962342023849487,-0.22,2.65,-0.1,2.66
10.972969055175781,-0.12,2.7,0.1,2.7
10.983033180236816,-0.08,2.7,0.33,2.72
10.993224143981934,-0.01,2.7,0.53,2.75
11.008418083190918,0.03,2.63,0.65,2.7
11.012738227844238,0.04,2.53,0.75,2.63
11.022922992706299,0.09,2.42,0.84,2.56
11.033062934875488,0.15,2.2,0.68,2.3
11.043344974517822,0.12,1.89,0.43,1.94
11.057796955108643,0.22,1.56,0.34,1.61
11.062040090560913,0.25,1.3,0.27,1.35
11.07243824005127,0.2,1.1,0.27,1.15
11.082793235778809,0.06,1.03,0.36,1.09
11.092638969421387,-0.19,1.04,0.38,1.12
11.10857605934143,-0.44,1.03,0.38,1.18
11.111814022064209,-0.57,0.92,0.39,1.15
11.122427940368652,-0.55,0.81,0.45,1.07
11.13277006149292,-0.46,0.71,0.42,0.94
11.14238691329956,-0.41,0.6,0.41,0.83
11.157963037490845,-0.4,0.58,0.45,0.83
11.161587238311768,-0.43,0.55,0.42,0.81
11.172426223754883,-0.47,0.6,0.43,0.87
11.181822061538696,-0.47,0.65,0.51,0.95
11.192186117172241,-0.42,0.65,0.61,0.98
11.208316087722778,-0.38,0.65,0.75,1.06
11.21227216720581,-0.37,0.69,0.73,1.07
11.222133159637451,-0.37,0.7,0.64,1.01
11.232551097869873,-0.34,0.55,0.52,0.82
11.242637157440186,-0.29,0.41,0.35,0.61
11.25871992111206,-0.23,0.37,0.21,0.48
11.261442184448242,-0.22,0.34,0.1,0.41
11.272109985351562,-0.28,0.32,0.09,0.43
11.281915187835693,-0.29,0.32,0.05,0.43
11.292083024978638,-0.31,0.32,0.05,0.44
11.307940006256104,-0.29,0.29,0.09,0.41
11.311243057250977,-0.22,0.29,0.12,0.38
11.321829080581665,-0.19,0.27,0.13,0.35
11.332196235656738,-0.16,0.2,0.09,0.27
11.34228801727295,-0.2,0.13,0.05,0.24
11.357322216033936,-0.24,0.05,0.05,0.25
11.36109709739685,-0.3,-0.02,0.04,0.3
11.371674060821533,-0.31,-0.02,-0.01,0.31
11.381302118301392,-0.28,-0.02,-0.06,0.28
11.392251014709473,-0.22,-0.03,-0.08,0.23
11.408996105194092,-0.2,0.01,-0.05,0.2
11.410755157470703,-0.22,0.03,-0.05,0.22
11.421597003936768,-0.24,0.05,-0.09,0.26
11.431437015533447,-0.26,0.04,-0.13,0.29
11.44206714630127,-0.21,0.02,-0.1,0.23
11.460690021514893,-0.13,0.02,-0.02,0.13
11.462155103683472,-0.07,0.04,0.02,0.08
11.471482038497925,-0.11,0.05,0.08,0.14
11.481276035308838,-0.19,0.07,0.1,0.22
11.492078065872192,-0.25,0.1,0.09,0.28
11.509541988372803,-0.24,0.09,0.08,0.26
11.510674953460693,-0.21,0.12,0.01,0.24
11.52120304107666,-0.12,0.12,-0.02,0.17
11.531174182891846,-0.06,0.16,-0.07,0.18
11.541729927062988,-0.04,0.22,-0.15,0.26
11.557651042938232,-0.1,0.29,-0.23,0.38
11.560516119003296,-0.16,0.36,-0.36,0.53
11.571057081222534,-0.17,0.36,-0.5,0.63
11.58085012435913,-0.18,0.3,-0.56,0.66
11.591124057769775,-0.16,0.28,-0.55,0.63
11.608304023742676,-0.05,0.32,-0.53,0.62
11.610329151153564,0.08,0.35,-0.48,0.59
11.621016025543213,0.17,0.33,-0.49,0.61
11.630727052688599,0.2,0.31,-0.42,0.55
11.641473054885864,0.18,0.34,-0.28,0.47
11.657514095306396,0.12,0.34,-0.15,0.39
11.660099983215332,0.04,0.34,-0.09,0.35
11.670852184295654,-0.01,0.31,-0.09,0.32
11.680670022964478,0.0,0.27,-0.1,0.28
11.69138503074646,0.04,0.25,-0.09,0.26
11.700565099716187,0.12,0.23,-0.06,0.26
11.71019697189331,0.2,0.23,-0.05,0.3
11.720742225646973,0.3,0.26,0.01,0.39
11.730506896972656,0.36,0.29,0.08,0.46
11.740403175354004,0.43,0.29,0.17,0.54
11.750699996948242,0.48,0.26,0.31,0.62
11.759856224060059,0.53,0.26,0.37,0.69
11.770337104797363,0.58,0.26,0.37,0.73
11.780195236206055,0.57,0.18,0.39,0.71
11.790897130966187,0.6,0.14,0.43,0.75
11.8003671169281,0.65,0.1,0.39,0.76
11.809875011444092,0.72,0.05,0.38,0.81
11.820591926574707,0.82,-0.01,0.37,0.89
11.830111026763916,0.96,-0.11,0.39,1.04
11.840774059295654,1.05,-0.16,0.41,1.13
11.85014820098877,1.12,-0.15,0.33,1.17
11.859697103500366,1.11,-0.19,0.22,1.14
11.870399951934814,1.08,-0.22,0.16,1.11
11.879866123199463,1.12,-0.18,0.14,1.14
11.890707969665527,1.18,-0.21,0.01,1.19
11.900077104568481,1.14,-0.26,-0.1,1.17
11.909619092941284,1.12,-0.21,0.0,1.13
11.92013692855835,1.13,-0.11,0.11,1.14
11.929858207702637,1.15,-0.08,0.12,1.15
11.939963102340698,1.22,-0.11,0.13,1.23
11.95042896270752,1.35,-0.22,0.15,1.37
11.959400177001953,1.41,-0.39,0.1,1.46
11.970101118087769,1.5,-0.45,0.12,1.57
11.979712009429932,1.6,-0.46,0.1,1.66
11.989952087402344,1.66,-0.48,0.03,1.72
11.999675035476685,1.68,-0.5,-0.12,1.75
12.009138107299805,1.71,-0.5,-0.32,1.81
12.019666194915771,1.69,-0.5,-0.51,1.83
12.029609203338623,1.58,-0.49,-0.63,1.77
12.039679050445557,1.52,-0.42,-0.68,1.71
12.050235033035278,1.42,-0.35,-0.8,1.66
12.059570074081421,1.29,-0.3,-0.84,1.56
12.06975507736206,1.3,-0.13,-0.63,1.45
12.079514980316162,1.33,0.04,-0.61,1.46
12.089632987976074,1.43,0.22,-0.81,1.65
12.099468231201172,1.52,0.28,-0.99,1.83
12.108992099761963,1.58,0.24,-1.12,1.95
12.119349956512451,1.64,0.21,-1.03,1.94
12.129602909088135,1.71,0.22,-0.65,1.84
12.139273166656494,1.68,0.22,-0.29,1.71
12.149876117706299,1.5,0.26,0.02,1.52
12.159166097640991,1.24,0.26,0.22,1.28
12.16939115524292,0.89,0.24,0.3,0.96
12.179174900054932,0.56,0.26,0.11,0.62
12.189357042312622,0.4,0.24,-0.15,0.49
12.199097156524658,0.42,0.22,-0.28,0.55
12.208845138549805,0.57,0.34,-0.34,0.74
12.219257116317749,0.73,0.55,-0.25,0.94
12.22858715057373,0.81,0.71,-0.23,1.1
12.238238096237183,0.8,0.64,-0.38,1.09
12.248226165771484,0.87,0.36,-0.42,1.03
12.259661197662354,1.01,0.19,-0.04,1.02
12.270577907562256,1.07,0.13,0.09,1.08
12.279513120651245,0.89,0.06,0.0,0.89
12.289362907409668,0.73,0.06,0.07,0.73
12.299331188201904,0.62,0.03,0.18,0.64
12.309688091278076,0.43,-0.1,0.09,0.45
12.31942105293274,0.24,-0.18,-0.12,0.32
12.328903198242188,0.09,-0.21,-0.34,0.4
12.338796138763428,0.04,-0.26,-0.56,0.61
12.348503112792969,0.1,-0.26,-0.62,0.67
12.358314037322998,0.26,-0.26,-0.66,0.75
12.368903160095215,0.46,-0.26,-0.62,0.81
12.378645896911621,0.52,-0.21,-0.63,0.84
12.389316082000732,0.54,-0.17,-0.49,0.74
12.398932933807373,0.68,-0.08,-0.05,0.68
12.408759117126465,0.92,0.07,0.19,0.94
12.41935110092163,0.95,0.08,0.08,0.95
12.428479194641113,0.74,-0.02,-0.1,0.74
12.439164161682129,0.37,-0.15,-0.17,0.43
12.44887399673462,-0.06,-0.35,-0.08,0.36
12.460022926330566,-0.44,-0.55,0.06,0.7
12.469037055969238,-0.88,-0.56,0.12,1.04
12.478241920471191,-1.16,-0.66,-0.2,1.34
12.488390922546387,-1.21,-0.76,-0.11,1.43
12.498119115829468,-1.12,-0.64,0.47,1.37
12.507891178131104,-1.04,-0.34,0.73,1.31
12.518970012664795,-0.97,-0.07,0.57,1.12
12.527959108352661,-1.03,-0.07,0.45,1.12
12.53830099105835,-1.11,-0.14,0.5,1.22
12.548069953918457,-1.23,-0.03,0.46,1.31
12.55784797668457,-1.63,0.11,0.48,1.7
12.569152116775513,-2.16,0.16,0.6,2.24
12.57780122756958,-2.73,0.18,0.7,2.82
12.588138103485107,-3.19,0.15,0.83,3.29
12.597862243652344,-3.48,0.09,1.1,3.65
12.607409954071045,-3.73,0.09,1.3,3.95
12.618721961975098,-3.85,0.09,1.36,4.08
12.627914905548096,-3.78,0.03,1.44,4.04
12.637871026992798,-3.64,-0.1,1.56,3.96
12.647753238677979,-3.61,-0.12,1.51,3.91
12.65720796585083,-3.54,0.0,1.44,3.82
12.668321132659912,-3.54,0.06,1.34,3.78
12.677664041519165,-3.48,0.1,1.3,3.71
12.687807083129883,-3.38,0.13,1.29,3.62
12.697498083114624,-3.26,0.12,1.28,3.5
12.70767593383789,-3.15,0.14,1.19,3.37
12.717461109161377,-3.06,0.12,1.12,3.26
12.72759199142456,-2.97,0.02,1.04,3.14
12.737713098526001,-2.77,-0.04,0.88,2.9
12.74742317199707,-2.48,-0.11,0.72,2.58
12.758647918701172,-2.21,-0.15,0.52,2.27
12.767273902893066,-1.95,-0.15,0.3,1.97
12.777491092681885,-1.73,-0.14,0.16,1.74
12.787574052810669,-1.58,-0.05,0.0,1.58
12.797243118286133,-1.52,0.07,-0.21,1.53
12.807634115219116,-1.49,0.08,-0.34,1.53
12.817380905151367,-1.42,0.12,-0.41,1.48
12.82729721069336,-1.36,0.18,-0.45,1.44
12.837476253509521,-1.27,0.15,-0.47,1.36
12.847140073776245,-1.23,0.0,-0.41,1.29
12.857747077941895,-1.12,-0.1,-0.37,1.18
12.867094039916992,-0.96,-0.18,-0.39,1.05
12.876888036727905,-0.81,-0.2,-0.39,0.92
12.8873929977417,-0.72,-0.09,-0.31,0.78
12.896862983703613,-0.72,0.03,-0.34,0.79
12.908370971679688,-0.69,0.14,-0.36,0.79
12.916807174682617,-0.66,0.22,-0.31,0.76
12.927177906036377,-0.63,0.26,-0.28,0.73
12.937146186828613,-0.56,0.26,-0.2,0.64
12.946891069412231,-0.52,0.19,-0.1,0.56
12.958466053009033,-0.44,0.13,-0.01,0.45
12.966926097869873,-0.39,0.08,0.05,0.4
12.97700023651123,-0.35,0.03,0.07,0.35
12.987010955810547,-0.31,-0.04,0.1,0.32
12.996647119522095,-0.27,-0.06,0.13,0.3
13.009469985961914,-0.28,-0.01,0.09,0.29
13.016579151153564,-0.29,0.02,0.04,0.29
13.026737213134766,-0.25,0.0,-0.03,0.25
13.036564111709595,-0.24,0.0,-0.04,0.24
13.046294212341309,-0.24,0.06,-0.03,0.24
13.057905197143555,-0.2,0.06,-0.05,0.21
13.066762924194336,-0.18,0.05,-0.06,0.19
13.076179027557373,-0.17,0.05,-0.06,0.18
13.086617946624756,-0.18,0.08,-0.05,0.2
13.09634017944336,-0.19,0.12,-0.04,0.22
13.10830307006836,-0.22,0.16,0.0,0.27
13.116178035736084,-0.21,0.17,0.01,0.27
13.126516103744507,-0.16,0.15,-0.03,0.22
13.137097120285034,-0.11,0.13,-0.05,0.17
13.146337032318115,-0.18,0.1,-0.03,0.2
13.158298969268799,-0.24,0.09,-0.02,0.25
13.166044235229492,-0.3,0.09,-0.03,0.31
13.176155090332031,-0.3,0.02,-0.02,0.3
13.186229228973389,-0.3,-0.05,0.0,0.3
13.195853233337402,-0.28,-0.08,0.0,0.29
13.208133220672607,-0.27,-0.06,0.01,0.27
13.21552324295044,-0.3,-0.03,0.01,0.3
13.226130962371826,-0.31,0.03,-0.04,0.31
13.236924171447754,-0.33,0.05,-0.04,0.33
13.245840072631836,-0.32,0.11,-0.03,0.33
13.258179187774658,-0.3,0.16,-0.02,0.34
13.26536512374878,-0.32,0.15,0.02,0.35
13.275767087936401,-0.32,0.08,0.06,0.33
13.28588604927063,-0.3,0.08,0.13,0.33
13.295709133148193,-0.24,0.13,0.14,0.3
13.308401107788086,-0.24,0.16,0.16,0.32
13.315629005432129,-0.29,0.17,0.17,0.37
13.325935125350952,-0.26,0.15,0.15,0.33
13.336472034454346,-0.25,0.12,0.15,0.31
13.345366954803467,-0.25,0.17,0.15,0.33
13.358136177062988,-0.25,0.21,0.14,0.35
13.365540981292725,-0.27,0.25,0.15,0.39
13.375701904296875,-0.23,0.26,0.12,0.36
13.386203050613403,-0.16,0.23,0.07,0.28
13.395254135131836,-0.16,0.18,0.04,0.24
13.407945156097412,-0.14,0.2,0.05,0.24
13.415541172027588,-0.15,0.22,0.06,0.27
13.425525188446045,-0.12,0.24,0.07,0.27
13.436299085617065,-0.1,0.26,0.09,0.29
13.445333003997803,-0.12,0.36,0.11,0.39
13.45802903175354,-0.21,0.47,0.13,0.53
13.46493911743164,-0.25,0.52,0.09,0.58
13.475191116333008,-0.25,0.54,0.08,0.6
13.485957145690918,-0.2,0.59,0.11,0.63
13.495184898376465,-0.17,0.68,0.13,0.71
13.507247924804688,-0.11,0.7,0.13,0.72
13.514475107192993,-0.07,0.76,0.13,0.77
13.525249004364014,-0.1,0.85,0.11,0.86
13.535998106002808,-0.17,0.97,0.06,0.98
13.545051097869873,-0.22,1.03,0.04,1.05
13.557526111602783,-0.26,1.07,-0.01,1.1
13.564656019210815,-0.3,1.12,-0.03,1.15
13.575074195861816,-0.35,1.19,-0.05,1.24
13.586229085922241,-0.37,1.22,-0.07,1.27
13.594882011413574,-0.42,1.28,-0.08,1.34
13.607551097869873,-0.49,1.36,-0.05,1.44
13.614387035369873,-0.55,1.43,0.01,1.53
13.624994039535522,-0.58,1.45,0.03,1.56
13.635906219482422,-0.58,1.47,0.04,1.58
13.64478611946106,-0.56,1.49,0.05,1.59
13.657503128051758,-0.58,1.52,0.07,1.62
13.664222240447998,-0.63,1.59,0.12,1.71
13.674711227416992,-0.67,1.65,0.18,1.78
13.686376094818115,-0.7,1.67,0.2,1.82
13.694605112075806,-0.77,1.65,0.25,1.83
13.70795202255249,-0.77,1.62,0.27,1.81
13.713895082473755,-0.8,1.6,0.27,1.8
13.724525928497314,-0.81,1.55,0.34,1.78
13.736009120941162,-0.81,1.5,0.4,1.75
13.743866920471191,-0.81,1.49,0.51,1.77
13.75749921798706,-0.84,1.48,0.58,1.79
13.763921022415161,-0.94,1.54,0.68,1.92
13.774450063705444,-1.09,1.56,0.72,2.03
13.786159038543701,-1.19,1.52,0.76,2.07
13.793684005737305,-1.14,1.51,0.82,2.06
13.807429075241089,-1.09,1.51,0.79,2.02
13.813529968261719,-1.09,1.51,0.77,2.01
13.824353218078613,-1.05,1.47,0.64,1.91
13.83412790298462,-0.95,1.36,0.48,1.72
13.844418048858643,-0.84,1.3,0.37,1.59
13.853701114654541,-0.78,1.31,0.25,1.54
13.86410403251648,-0.73,1.26,0.26,1.47
13.874173164367676,-0.67,1.22,0.18,1.4
13.884154081344604,-0.58,1.18,0.07,1.31
13.895256042480469,-0.56,1.14,0.04,1.27
13.903592109680176,-0.56,1.12,-0.03,1.25
13.913844108581543,-0.58,1.11,0.0,1.25
13.923932075500488,-0.62,1.11,0.09,1.27
13.933867931365967,-0.66,1.1,0.16,1.29
13.944355010986328,-0.64,1.06,0.16,1.24
13.953671932220459,-0.55,0.98,0.14,1.13
13.963773250579834,-0.47,0.85,0.06,0.97
13.973831176757812,-0.46,0.83,0.04,0.94
13.983757019042969,-0.5,0.85,0.02,0.98
13.99430513381958,-0.59,0.85,0.07,1.03
14.00351095199585,-0.7,0.77,0.12,1.04
14.013419151306152,-0.77,0.68,0.12,1.03
14.023783206939697,-0.85,0.6,0.16,1.05
14.033448219299316,-0.93,0.49,0.17,1.06
14.04419207572937,-0.98,0.34,0.1,1.04
14.053194046020508,-0.96,0.26,0.05,0.99
14.063278198242188,-0.97,0.2,0.07,0.99
14.07371211051941,-1.0,0.12,0.03,1.0
14.084058046340942,-1.05,0.07,0.07,1.05
14.097125053405762,-1.13,0.0,0.13,1.13
14.103094100952148,-1.15,-0.08,0.05,1.15
